1,40.940128,-1.517369,-0.186226
2,39.80164,-1.519711,-0.184868
3,37.370956,-1.520531,-0.188274
4,35.996773,-1.51881,-1.271255
5,35.989452,1.526685,-1.268169
6,39.684635,1.516325,-1.180405
